weekendingdate,location,pct_hosp,date
2024-08-31T00:00:00.000,20,0.3287,2024-08-31
2024-08-31T00:00:00.000,21,0.2321,2024-08-31
2024-08-31T00:00:00.000,22,0.4259,2024-08-31
2024-08-31T00:00:00.000,25,0.0,2024-08-31
2024-08-31T00:00:00.000,24,0.2353,2024-08-31
2024-08-31T00:00:00.000,23,0.2162,2024-08-31
2024-08-31T00:00:00.000,26,0.7564,2024-08-31
2024-08-31T00:00:00.000,27,0.0,2024-08-31
2024-08-31T00:00:00.000,29,0.2742,2024-08-31
2024-08-31T00:00:00.000,69,0.0,2024-08-31
2024-08-31T00:00:00.000,28,0.5,2024-08-31
2024-08-31T00:00:00.000,30,0.5873,2024-08-31
2024-08-31T00:00:00.000,37,0.0296,2024-08-31
2024-08-31T00:00:00.000,38,0.2653,2024-08-31
2024-08-31T00:00:00.000,31,0.1939,2024-08-31
2024-08-31T00:00:00.000,33,0.2308,2024-08-31
2024-08-31T00:00:00.000,34,0.9412,2024-08-31
2024-08-31T00:00:00.000,35,0.1633,2024-08-31
2024-08-31T00:00:00.000,32,0.0588,2024-08-31
2024-08-31T00:00:00.000,36,0.3463,2024-08-31
2024-08-31T00:00:00.000,39,0.2196,2024-08-31
2024-08-31T00:00:00.000,40,0.1489,2024-08-31
2024-08-31T00:00:00.000,41,0.3871,2024-08-31
2024-08-31T00:00:00.000,42,0.6147,2024-08-31
2024-08-31T00:00:00.000,72,0.0556,2024-08-31
2024-08-31T00:00:00.000,44,0.5,2024-08-31
2024-08-31T00:00:00.000,45,0.3067,2024-08-31
2024-08-31T00:00:00.000,46,0.3279,2024-08-31
2024-08-31T00:00:00.000,47,0.2857,2024-08-31
2024-08-31T00:00:00.000,48,0.0731,2024-08-31
2024-08-31T00:00:00.000,US,0.3372,2024-08-31
2024-08-31T00:00:00.000,49,0.4821,2024-08-31
2024-08-31T00:00:00.000,51,0.3465,2024-08-31
2024-08-31T00:00:00.000,78,0.0,2024-08-31
2024-08-31T00:00:00.000,50,0.0667,2024-08-31
2024-08-31T00:00:00.000,53,0.9588,2024-08-31
2024-08-31T00:00:00.000,55,0.6667,2024-08-31
2024-08-31T00:00:00.000,54,0.0169,2024-08-31
2024-08-31T00:00:00.000,56,0.7,2024-08-31
2024-09-07T00:00:00.000,02,0.5,2024-09-07
2024-09-07T00:00:00.000,01,0.05,2024-09-07
2024-09-07T00:00:00.000,05,0.3478,2024-09-07
2024-09-07T00:00:00.000,60,0.0,2024-09-07
2024-09-07T00:00:00.000,04,0.3636,2024-09-07
2024-09-07T00:00:00.000,06,0.4987,2024-09-07
2024-09-07T00:00:00.000,08,0.32,2024-09-07
2024-09-07T00:00:00.000,09,0.9063,2024-09-07
2024-09-07T00:00:00.000,11,0.7273,2024-09-07
2024-09-07T00:00:00.000,10,0.5455,2024-09-07
2024-09-07T00:00:00.000,12,0.3491,2024-09-07
2024-09-07T00:00:00.000,13,0.2063,2024-09-07
2024-09-07T00:00:00.000,66,0.5,2024-09-07
2024-09-07T00:00:00.000,15,0.25,2024-09-07
2024-09-07T00:00:00.000,19,0.2705,2024-09-07
2024-09-07T00:00:00.000,16,0.4894,2024-09-07
2024-09-07T00:00:00.000,17,0.403,2024-09-07
2024-09-07T00:00:00.000,18,0.338,2024-09-07
2024-09-07T00:00:00.000,20,0.3357,2024-09-07
2024-09-07T00:00:00.000,21,0.2321,2024-09-07
2024-09-07T00:00:00.000,22,0.4259,2024-09-07
2024-09-07T00:00:00.000,25,0.0,2024-09-07
2024-09-07T00:00:00.000,24,0.2353,2024-09-07
2024-09-07T00:00:00.000,23,0.2162,2024-09-07
2024-09-07T00:00:00.000,26,0.7564,2024-09-07
2024-09-07T00:00:00.000,27,0.0075,2024-09-07
2024-09-07T00:00:00.000,29,0.2742,2024-09-07
2024-09-07T00:00:00.000,69,0.0,2024-09-07
2024-09-07T00:00:00.000,28,0.5,2024-09-07
2024-09-07T00:00:00.000,30,0.6508,2024-09-07
2024-09-07T00:00:00.000,37,0.0296,2024-09-07
2024-09-07T00:00:00.000,38,0.2653,2024-09-07
2024-09-07T00:00:00.000,31,0.2143,2024-09-07
2024-09-07T00:00:00.000,33,0.2308,2024-09-07
2024-09-07T00:00:00.000,34,0.9412,2024-09-07
2024-09-07T00:00:00.000,35,0.1633,2024-09-07
2024-09-07T00:00:00.000,32,0.0588,2024-09-07
2024-09-07T00:00:00.000,36,0.3463,2024-09-07
2024-09-07T00:00:00.000,39,0.2196,2024-09-07
2024-09-07T00:00:00.000,40,0.1489,2024-09-07
2024-09-07T00:00:00.000,41,0.371,2024-09-07
2024-09-07T00:00:00.000,42,0.6239,2024-09-07
2024-09-07T00:00:00.000,72,0.0741,2024-09-07
2024-09-07T00:00:00.000,44,0.5,2024-09-07
2024-09-07T00:00:00.000,45,0.3067,2024-09-07
2024-09-07T00:00:00.000,46,0.3115,2024-09-07
2024-09-07T00:00:00.000,47,0.2932,2024-09-07
2024-09-07T00:00:00.000,48,0.0712,2024-09-07
2024-09-07T00:00:00.000,US,0.3367,2024-09-07
2024-09-07T00:00:00.000,49,0.4821,2024-09-07
2024-09-07T00:00:00.000,51,0.3465,2024-09-07
2024-09-07T00:00:00.000,78,0.0,2024-09-07
2024-09-07T00:00:00.000,50,0.0667,2024-09-07
2024-09-07T00:00:00.000,53,0.9588,2024-09-07
2024-09-07T00:00:00.000,55,0.6531,2024-09-07
2024-09-07T00:00:00.000,54,0.0,2024-09-07
2024-09-07T00:00:00.000,56,0.7,2024-09-07
2024-09-14T00:00:00.000,02,0.5417,2024-09-14
2024-09-14T00:00:00.000,01,0.04,2024-09-14
2024-09-14T00:00:00.000,05,0.3478,2024-09-14
2024-09-14T00:00:00.000,60,0.0,2024-09-14
2024-09-14T00:00:00.000,04,0.3131,2024-09-14
2024-09-14T00:00:00.000,06,0.4987,2024-09-14
2024-09-14T00:00:00.000,08,0.32,2024-09-14
2024-09-14T00:00:00.000,09,0.9063,2024-09-14
2024-09-14T00:00:00.000,11,0.7273,2024-09-14
2024-09-14T00:00:00.000,10,0.5455,2024-09-14
2024-09-14T00:00:00.000,12,0.3455,2024-09-14
2024-09-14T00:00:00.000,13,0.1938,2024-09-14
2024-09-14T00:00:00.000,66,0.5,2024-09-14
2024-09-14T00:00:00.000,15,0.25,2024-09-14
2024-09-14T00:00:00.000,19,0.2705,2024-09-14
2024-09-14T00:00:00.000,16,0.4894,2024-09-14
2024-09-14T00:00:00.000,17,0.398,2024-09-14
2024-09-14T00:00:00.000,18,0.338,2024-09-14
2024-09-14T00:00:00.000,20,0.3357,2024-09-14
2024-09-14T00:00:00.000,21,0.2143,2024-09-14
2024-09-14T00:00:00.000,22,0.4321,2024-09-14
2024-09-14T00:00:00.000,25,0.0,2024-09-14
2024-09-14T00:00:00.000,24,0.2353,2024-09-14
2024-09-14T00:00:00.000,23,0.2162,2024-09-14
2024-09-14T00:00:00.000,26,0.7628,2024-09-14
2024-09-14T00:00:00.000,27,0.0075,2024-09-14
2024-09-14T00:00:00.000,29,0.2581,2024-09-14
2024-09-14T00:00:00.000,69,0.0,2024-09-14
2024-09-14T00:00:00.000,28,0.566,2024-09-14
2024-09-14T00:00:00.000,30,0.5714,2024-09-14
2024-09-14T00:00:00.000,37,0.0296,2024-09-14
2024-09-14T00:00:00.000,38,0.2653,2024-09-14
2024-09-14T00:00:00.000,31,0.2143,2024-09-14
2024-09-14T00:00:00.000,33,0.2308,2024-09-14
2024-09-14T00:00:00.000,34,0.9412,2024-09-14
2024-09-14T00:00:00.000,35,0.1429,2024-09-14
2024-09-14T00:00:00.000,32,0.0588,2024-09-14
2024-09-14T00:00:00.000,36,0.3512,2024-09-14
2024-09-14T00:00:00.000,39,0.215,2024-09-14
2024-09-14T00:00:00.000,40,0.1418,2024-09-14
2024-09-14T00:00:00.000,41,0.371,2024-09-14
2024-09-14T00:00:00.000,42,0.6147,2024-09-14
2024-09-14T00:00:00.000,72,0.0741,2024-09-14
2024-09-14T00:00:00.000,44,0.5,2024-09-14
2024-09-14T00:00:00.000,45,0.3067,2024-09-14
2024-09-14T00:00:00.000,46,0.3115,2024-09-14
2024-09-14T00:00:00.000,47,0.2932,2024-09-14
2024-09-14T00:00:00.000,48,0.0712,2024-09-14
2024-09-14T00:00:00.000,US,0.3348,2024-09-14
2024-09-14T00:00:00.000,49,0.4821,2024-09-14
2024-09-14T00:00:00.000,51,0.3465,2024-09-14
2024-09-14T00:00:00.000,78,0.0,2024-09-14
2024-09-14T00:00:00.000,50,0.0667,2024-09-14
2024-09-14T00:00:00.000,53,0.9588,2024-09-14
2024-09-14T00:00:00.000,55,0.6667,2024-09-14
2024-09-14T00:00:00.000,54,0.0,2024-09-14
2024-09-14T00:00:00.000,56,0.7,2024-09-14
2024-09-21T00:00:00.000,02,0.5417,2024-09-21
2024-09-21T00:00:00.000,01,0.04,2024-09-21
2024-09-21T00:00:00.000,05,0.3478,2024-09-21
2024-09-21T00:00:00.000,60,0.0,2024-09-21
2024-09-21T00:00:00.000,04,0.303,2024-09-21
2024-09-21T00:00:00.000,06,0.4987,2024-09-21
2024-09-21T00:00:00.000,08,0.32,2024-09-21
2024-09-21T00:00:00.000,09,0.875,2024-09-21
2024-09-21T00:00:00.000,11,0.7273,2024-09-21
2024-09-21T00:00:00.000,10,0.5455,2024-09-21
2024-09-21T00:00:00.000,12,0.3455,2024-09-21
2024-09-21T00:00:00.000,13,0.2,2024-09-21
2024-09-21T00:00:00.000,66,0.5,2024-09-21
2024-09-21T00:00:00.000,15,0.25,2024-09-21
2024-09-21T00:00:00.000,19,0.2705,2024-09-21
2024-09-21T00:00:00.000,16,0.4681,2024-09-21
2024-09-21T00:00:00.000,17,0.393,2024-09-21
2024-09-21T00:00:00.000,18,0.338,2024-09-21
2024-09-21T00:00:00.000,20,0.3287,2024-09-21
2024-09-21T00:00:00.000,21,0.2054,2024-09-21
2024-09-21T00:00:00.000,22,0.4259,2024-09-21
2024-09-21T00:00:00.000,25,0.0,2024-09-21
2024-09-21T00:00:00.000,24,0.2353,2024-09-21
2024-09-21T00:00:00.000,23,0.2162,2024-09-21
2024-09-21T00:00:00.000,26,0.7564,2024-09-21
2024-09-21T00:00:00.000,27,0.0,2024-09-21
2024-09-21T00:00:00.000,29,0.2581,2024-09-21
2024-09-21T00:00:00.000,69,0.0,2024-09-21
2024-09-21T00:00:00.000,28,0.5,2024-09-21
2024-09-21T00:00:00.000,30,0.5556,2024-09-21
2024-09-21T00:00:00.000,37,0.0296,2024-09-21
2024-09-21T00:00:00.000,38,0.2449,2024-09-21
2024-09-21T00:00:00.000,31,0.2143,2024-09-21
2024-09-21T00:00:00.000,33,0.2308,2024-09-21
2024-09-21T00:00:00.000,34,0.9529,2024-09-21
2024-09-21T00:00:00.000,35,0.1429,2024-09-21
2024-09-21T00:00:00.000,32,0.0588,2024-09-21
2024-09-21T00:00:00.000,36,0.3512,2024-09-21
2024-09-21T00:00:00.000,39,0.2056,2024-09-21
2024-09-21T00:00:00.000,40,0.1418,2024-09-21
2024-09-21T00:00:00.000,41,0.371,2024-09-21
2024-09-21T00:00:00.000,42,0.6055,2024-09-21
2024-09-21T00:00:00.000,72,0.0556,2024-09-21
2024-09-21T00:00:00.000,44,0.5,2024-09-21
2024-09-21T00:00:00.000,45,0.2933,2024-09-21
2024-09-21T00:00:00.000,46,0.2951,2024-09-21
2024-09-21T00:00:00.000,47,0.2857,2024-09-21
2024-09-21T00:00:00.000,48,0.0692,2024-09-21
2024-09-21T00:00:00.000,US,0.3283,2024-09-21
2024-09-21T00:00:00.000,49,0.4821,2024-09-21
2024-09-21T00:00:00.000,51,0.3069,2024-09-21
2024-09-21T00:00:00.000,78,0.0,2024-09-21
2024-09-21T00:00:00.000,50,0.0667,2024-09-21
2024-09-21T00:00:00.000,53,0.9485,2024-09-21
2024-09-21T00:00:00.000,55,0.619,2024-09-21
2024-09-21T00:00:00.000,54,0.0,2024-09-21
2024-09-21T00:00:00.000,56,0.7,2024-09-21
2024-09-28T00:00:00.000,02,0.5,2024-09-28
2024-09-28T00:00:00.000,01,0.07,2024-09-28
2024-09-28T00:00:00.000,05,0.337,2024-09-28
2024-09-28T00:00:00.000,60,0.0,2024-09-28
2024-09-28T00:00:00.000,04,0.3131,2024-09-28
2024-09-28T00:00:00.000,06,0.4861,2024-09-28
2024-09-28T00:00:00.000,08,0.32,2024-09-28
2024-09-28T00:00:00.000,09,0.875,2024-09-28
2024-09-28T00:00:00.000,11,0.7273,2024-09-28
2024-09-28T00:00:00.000,10,0.5455,2024-09-28
2024-09-28T00:00:00.000,12,0.3455,2024-09-28
2024-09-28T00:00:00.000,13,0.2,2024-09-28
2024-09-28T00:00:00.000,66,0.5,2024-09-28
2024-09-28T00:00:00.000,15,0.25,2024-09-28
2024-09-28T00:00:00.000,19,0.2541,2024-09-28
2024-09-28T00:00:00.000,16,0.4681,2024-09-28
2024-09-28T00:00:00.000,17,0.3831,2024-09-28
2024-09-28T00:00:00.000,18,0.3169,2024-09-28
2024-09-28T00:00:00.000,20,0.3077,2024-09-28
2024-09-28T00:00:00.000,21,0.1696,2024-09-28
2024-09-28T00:00:00.000,22,0.4259,2024-09-28
2024-09-28T00:00:00.000,25,0.0,2024-09-28
2024-09-28T00:00:00.000,24,0.2353,2024-09-28
2024-09-28T00:00:00.000,23,0.2162,2024-09-28
2024-09-28T00:00:00.000,26,0.7949,2024-09-28
2024-09-28T00:00:00.000,27,0.0075,2024-09-28
2024-09-28T00:00:00.000,29,0.2742,2024-09-28
2024-09-28T00:00:00.000,69,0.0,2024-09-28
2024-09-28T00:00:00.000,28,0.5,2024-09-28
2024-09-28T00:00:00.000,30,0.5714,2024-09-28
2024-09-28T00:00:00.000,37,0.0296,2024-09-28
2024-09-28T00:00:00.000,38,0.2245,2024-09-28
2024-09-28T00:00:00.000,31,0.2245,2024-09-28
2024-09-28T00:00:00.000,33,0.2308,2024-09-28
2024-09-28T00:00:00.000,34,0.9529,2024-09-28
2024-09-28T00:00:00.000,35,0.1429,2024-09-28
2024-09-28T00:00:00.000,32,0.0588,2024-09-28
2024-09-28T00:00:00.000,36,0.3463,2024-09-28
2024-09-28T00:00:00.000,39,0.1916,2024-09-28
2024-09-28T00:00:00.000,40,0.1418,2024-09-28
2024-09-28T00:00:00.000,41,0.371,2024-09-28
2024-09-28T00:00:00.000,42,0.633,2024-09-28
2024-09-28T00:00:00.000,72,0.0741,2024-09-28
2024-09-28T00:00:00.000,44,0.5,2024-09-28
2024-09-28T00:00:00.000,45,0.2933,2024-09-28
2024-09-28T00:00:00.000,46,0.3115,2024-09-28
2024-09-28T00:00:00.000,47,0.2782,2024-09-28
2024-09-28T00:00:00.000,48,0.0673,2024-09-28
2024-09-28T00:00:00.000,US,0.3278,2024-09-28
2024-09-28T00:00:00.000,49,0.4821,2024-09-28
2024-09-28T00:00:00.000,51,0.3069,2024-09-28
2024-09-28T00:00:00.000,78,0.0,2024-09-28
2024-09-28T00:00:00.000,50,0.0667,2024-09-28
2024-09-28T00:00:00.000,53,0.9588,2024-09-28
2024-09-28T00:00:00.000,55,0.619,2024-09-28
2024-09-28T00:00:00.000,54,0.0,2024-09-28
2024-09-28T00:00:00.000,56,0.7333,2024-09-28
2024-10-05T00:00:00.000,02,0.4583,2024-10-05
2024-10-05T00:00:00.000,01,0.06,2024-10-05
2024-10-05T00:00:00.000,05,0.3152,2024-10-05
2024-10-05T00:00:00.000,60,0.0,2024-10-05
2024-10-05T00:00:00.000,04,0.2626,2024-10-05
2024-10-05T00:00:00.000,06,0.4559,2024-10-05
2024-10-05T00:00:00.000,08,0.29,2024-10-05
2024-10-05T00:00:00.000,09,0.8438,2024-10-05
2024-10-05T00:00:00.000,11,0.6364,2024-10-05
2024-10-05T00:00:00.000,10,0.5455,2024-10-05
2024-10-05T00:00:00.000,12,0.3018,2024-10-05
2024-10-05T00:00:00.000,13,0.1875,2024-10-05
2024-10-05T00:00:00.000,66,0.5,2024-10-05
2024-10-05T00:00:00.000,15,0.2857,2024-10-05
2024-10-05T00:00:00.000,19,0.2623,2024-10-05
2024-10-05T00:00:00.000,16,0.4468,2024-10-05
2024-10-05T00:00:00.000,17,0.3731,2024-10-05
2024-10-05T00:00:00.000,18,0.331,2024-10-05
2024-10-05T00:00:00.000,20,0.3147,2024-10-05
2024-10-05T00:00:00.000,21,0.1786,2024-10-05
2024-10-05T00:00:00.000,22,0.4136,2024-10-05
2024-10-05T00:00:00.000,25,0.0,2024-10-05
2024-10-05T00:00:00.000,24,0.1569,2024-10-05
2024-10-05T00:00:00.000,23,0.1622,2024-10-05
2024-10-05T00:00:00.000,26,0.7436,2024-10-05
2024-10-05T00:00:00.000,27,0.0,2024-10-05
2024-10-05T00:00:00.000,29,0.2742,2024-10-05
2024-10-05T00:00:00.000,69,0.0,2024-10-05
2024-10-05T00:00:00.000,28,0.5283,2024-10-05
2024-10-05T00:00:00.000,30,0.619,2024-10-05
2024-10-05T00:00:00.000,37,0.0296,2024-10-05
2024-10-05T00:00:00.000,38,0.2245,2024-10-05
2024-10-05T00:00:00.000,31,0.2041,2024-10-05
2024-10-05T00:00:00.000,33,0.2308,2024-10-05
2024-10-05T00:00:00.000,34,0.9412,2024-10-05
2024-10-05T00:00:00.000,35,0.1224,2024-10-05
2024-10-05T00:00:00.000,32,0.1176,2024-10-05
2024-10-05T00:00:00.000,36,0.3512,2024-10-05
2024-10-05T00:00:00.000,39,0.1495,2024-10-05
2024-10-05T00:00:00.000,40,0.1418,2024-10-05
2024-10-05T00:00:00.000,41,0.2097,2024-10-05
2024-10-05T00:00:00.000,42,0.6422,2024-10-05
2024-10-05T00:00:00.000,72,0.0741,2024-10-05
2024-10-05T00:00:00.000,44,0.4167,2024-10-05
2024-10-05T00:00:00.000,45,0.1867,2024-10-05
2024-10-05T00:00:00.000,46,0.2951,2024-10-05
2024-10-05T00:00:00.000,47,0.2857,2024-10-05
2024-10-05T00:00:00.000,48,0.075,2024-10-05
2024-10-05T00:00:00.000,US,0.3168,2024-10-05
2024-10-05T00:00:00.000,49,0.5179,2024-10-05
2024-10-05T00:00:00.000,51,0.2574,2024-10-05
2024-10-05T00:00:00.000,78,0.0,2024-10-05
2024-10-05T00:00:00.000,50,0.1333,2024-10-05
2024-10-05T00:00:00.000,53,0.9485,2024-10-05
2024-10-05T00:00:00.000,55,0.6939,2024-10-05
2024-10-05T00:00:00.000,54,0.0,2024-10-05
2024-10-05T00:00:00.000,56,0.7,2024-10-05
2024-10-12T00:00:00.000,02,0.4583,2024-10-12
2024-10-12T00:00:00.000,01,0.19,2024-10-12
2024-10-12T00:00:00.000,05,0.1413,2024-10-12
2024-10-12T00:00:00.000,60,0.0,2024-10-12
2024-10-12T00:00:00.000,04,0.202,2024-10-12
2024-10-12T00:00:00.000,06,0.33,2024-10-12
2024-10-12T00:00:00.000,08,0.07,2024-10-12
2024-10-12T00:00:00.000,09,0.0625,2024-10-12
2024-10-12T00:00:00.000,11,0.1818,2024-10-12
2024-10-12T00:00:00.000,10,0.2727,2024-10-12
2024-10-12T00:00:00.000,12,0.12,2024-10-12
2024-10-12T00:00:00.000,13,0.225,2024-10-12
2024-10-12T00:00:00.000,66,0.0,2024-10-12
2024-10-12T00:00:00.000,15,0.2143,2024-10-12
2024-10-12T00:00:00.000,19,0.1066,2024-10-12
2024-10-12T00:00:00.000,16,0.2979,2024-10-12
2024-10-12T00:00:00.000,17,0.1144,2024-10-12
2024-10-12T00:00:00.000,18,0.1268,2024-10-12
2024-10-12T00:00:00.000,20,0.1888,2024-10-12
2024-10-12T00:00:00.000,21,0.1875,2024-10-12
2024-10-12T00:00:00.000,22,0.142,2024-10-12
2024-10-12T00:00:00.000,25,0.023,2024-10-12
2024-10-12T00:00:00.000,24,0.0784,2024-10-12
2024-10-12T00:00:00.000,23,0.027,2024-10-12
2024-10-12T00:00:00.000,26,0.1474,2024-10-12
2024-10-12T00:00:00.000,27,0.0526,2024-10-12
2024-10-12T00:00:00.000,29,0.1452,2024-10-12
2024-10-12T00:00:00.000,69,0.0,2024-10-12
2024-10-12T00:00:00.000,28,0.1981,2024-10-12
2024-10-12T00:00:00.000,30,0.3651,2024-10-12
2024-10-12T00:00:00.000,37,0.1185,2024-10-12
2024-10-12T00:00:00.000,38,0.1633,2024-10-12
2024-10-12T00:00:00.000,31,0.1939,2024-10-12
2024-10-12T00:00:00.000,33,0.1923,2024-10-12
2024-10-12T00:00:00.000,34,0.0941,2024-10-12
2024-10-12T00:00:00.000,35,0.1224,2024-10-12
2024-10-12T00:00:00.000,32,0.098,2024-10-12
2024-10-12T00:00:00.000,36,0.0976,2024-10-12
2024-10-12T00:00:00.000,39,0.1449,2024-10-12
2024-10-12T00:00:00.000,40,0.2199,2024-10-12
2024-10-12T00:00:00.000,41,0.4032,2024-10-12
2024-10-12T00:00:00.000,42,0.0872,2024-10-12
2024-10-12T00:00:00.000,72,0.037,2024-10-12
2024-10-12T00:00:00.000,44,0.25,2024-10-12
2024-10-12T00:00:00.000,45,0.1067,2024-10-12
2024-10-12T00:00:00.000,46,0.1311,2024-10-12
2024-10-12T00:00:00.000,47,0.218,2024-10-12
2024-10-12T00:00:00.000,48,0.2192,2024-10-12
2024-10-12T00:00:00.000,US,0.1654,2024-10-12
2024-10-12T00:00:00.000,49,0.0357,2024-10-12
2024-10-12T00:00:00.000,51,0.3069,2024-10-12
2024-10-12T00:00:00.000,78,0.0,2024-10-12
2024-10-12T00:00:00.000,50,0.1333,2024-10-12
2024-10-12T00:00:00.000,53,0.1753,2024-10-12
2024-10-12T00:00:00.000,55,0.0476,2024-10-12
2024-10-12T00:00:00.000,54,0.0678,2024-10-12
2024-10-12T00:00:00.000,56,0.1333,2024-10-12
2024-10-19T00:00:00.000,02,0.4583,2024-10-19
2024-10-19T00:00:00.000,01,0.29,2024-10-19
2024-10-19T00:00:00.000,05,0.3478,2024-10-19
2024-10-19T00:00:00.000,60,0.0,2024-10-19
2024-10-19T00:00:00.000,04,0.2929,2024-10-19
2024-10-19T00:00:00.000,06,0.539,2024-10-19
2024-10-19T00:00:00.000,08,0.28,2024-10-19
2024-10-19T00:00:00.000,09,0.875,2024-10-19
2024-10-19T00:00:00.000,11,0.1818,2024-10-19
2024-10-19T00:00:00.000,10,0.5455,2024-10-19
2024-10-19T00:00:00.000,12,0.4364,2024-10-19
2024-10-19T00:00:00.000,13,0.4,2024-10-19
2024-10-19T00:00:00.000,66,0.0,2024-10-19
2024-10-19T00:00:00.000,15,0.25,2024-10-19
2024-10-19T00:00:00.000,19,0.2623,2024-10-19
2024-10-19T00:00:00.000,16,0.3404,2024-10-19
2024-10-19T00:00:00.000,17,0.2935,2024-10-19
2024-10-19T00:00:00.000,18,0.2113,2024-10-19
2024-10-19T00:00:00.000,20,0.4056,2024-10-19
2024-10-19T00:00:00.000,21,0.4821,2024-10-19
2024-10-19T00:00:00.000,22,0.4444,2024-10-19
2024-10-19T00:00:00.000,25,0.0345,2024-10-19
2024-10-19T00:00:00.000,24,0.1765,2024-10-19
2024-10-19T00:00:00.000,23,0.3784,2024-10-19
2024-10-19T00:00:00.000,26,0.2051,2024-10-19
2024-10-19T00:00:00.000,27,0.3835,2024-10-19
2024-10-19T00:00:00.000,29,0.2984,2024-10-19
2024-10-19T00:00:00.000,69,0.0,2024-10-19
2024-10-19T00:00:00.000,28,0.3113,2024-10-19
2024-10-19T00:00:00.000,30,0.4762,2024-10-19
2024-10-19T00:00:00.000,37,0.2963,2024-10-19
2024-10-19T00:00:00.000,38,0.4286,2024-10-19
2024-10-19T00:00:00.000,31,0.4592,2024-10-19
2024-10-19T00:00:00.000,33,0.4231,2024-10-19
2024-10-19T00:00:00.000,34,0.0941,2024-10-19
2024-10-19T00:00:00.000,35,0.1633,2024-10-19
2024-10-19T00:00:00.000,32,0.2745,2024-10-19
2024-10-19T00:00:00.000,36,0.2146,2024-10-19
2024-10-19T00:00:00.000,39,0.3925,2024-10-19
2024-10-19T00:00:00.000,40,0.2482,2024-10-19
2024-10-19T00:00:00.000,41,0.3387,2024-10-19
2024-10-19T00:00:00.000,42,0.1927,2024-10-19
2024-10-19T00:00:00.000,72,0.0926,2024-10-19
2024-10-19T00:00:00.000,44,0.4167,2024-10-19
2024-10-19T00:00:00.000,45,0.3067,2024-10-19
2024-10-19T00:00:00.000,46,0.2787,2024-10-19
2024-10-19T00:00:00.000,47,0.3008,2024-10-19
2024-10-19T00:00:00.000,48,0.3481,2024-10-19
2024-10-19T00:00:00.000,US,0.3267,2024-10-19
2024-10-19T00:00:00.000,49,0.2321,2024-10-19
2024-10-19T00:00:00.000,51,0.5248,2024-10-19
2024-10-19T00:00:00.000,78,0.0,2024-10-19
2024-10-19T00:00:00.000,50,0.3333,2024-10-19
2024-10-19T00:00:00.000,53,0.1959,2024-10-19
2024-10-19T00:00:00.000,55,0.1224,2024-10-19
2024-10-19T00:00:00.000,54,0.1186,2024-10-19
2024-10-19T00:00:00.000,56,0.2667,2024-10-19
2024-10-26T00:00:00.000,02,0.6667,2024-10-26
2024-10-26T00:00:00.000,01,0.39,2024-10-26
2024-10-26T00:00:00.000,05,0.4565,2024-10-26
2024-10-26T00:00:00.000,60,1.0,2024-10-26
2024-10-26T00:00:00.000,04,0.2929,2024-10-26
2024-10-26T00:00:00.000,06,0.534,2024-10-26
2024-10-26T00:00:00.000,08,0.46,2024-10-26
2024-10-26T00:00:00.000,09,0.9063,2024-10-26
2024-10-26T00:00:00.000,11,0.1818,2024-10-26
2024-10-26T00:00:00.000,10,0.5455,2024-10-26
2024-10-26T00:00:00.000,12,0.4291,2024-10-26
2024-10-26T00:00:00.000,13,0.4125,2024-10-26
2024-10-26T00:00:00.000,66,0.0,2024-10-26
2024-10-26T00:00:00.000,15,0.2857,2024-10-26
2024-10-26T00:00:00.000,19,0.377,2024-10-26
2024-10-26T00:00:00.000,16,0.3617,2024-10-26
2024-10-26T00:00:00.000,17,0.3582,2024-10-26
2024-10-26T00:00:00.000,18,0.3944,2024-10-26
2024-10-26T00:00:00.000,20,0.4056,2024-10-26
2024-10-26T00:00:00.000,21,0.5446,2024-10-26
2024-10-26T00:00:00.000,22,0.6049,2024-10-26
2024-10-26T00:00:00.000,25,0.0115,2024-10-26
2024-10-26T00:00:00.000,24,0.1569,2024-10-26
2024-10-26T00:00:00.000,23,0.4595,2024-10-26
2024-10-26T00:00:00.000,26,0.3526,2024-10-26
2024-10-26T00:00:00.000,27,0.3759,2024-10-26
2024-10-26T00:00:00.000,29,0.3468,2024-10-26
2024-10-26T00:00:00.000,69,0.0,2024-10-26
2024-10-26T00:00:00.000,28,0.4528,2024-10-26
2024-10-26T00:00:00.000,30,0.6508,2024-10-26
2024-10-26T00:00:00.000,37,0.4519,2024-10-26
2024-10-26T00:00:00.000,38,0.3673,2024-10-26
2024-10-26T00:00:00.000,31,0.449,2024-10-26
2024-10-26T00:00:00.000,33,0.6154,2024-10-26
2024-10-26T00:00:00.000,34,0.1765,2024-10-26
2024-10-26T00:00:00.000,35,0.5102,2024-10-26
2024-10-26T00:00:00.000,32,0.3137,2024-10-26
2024-10-26T00:00:00.000,36,0.3073,2024-10-26
2024-10-26T00:00:00.000,39,0.5701,2024-10-26
2024-10-26T00:00:00.000,40,0.383,2024-10-26
2024-10-26T00:00:00.000,41,0.5645,2024-10-26
2024-10-26T00:00:00.000,42,0.4037,2024-10-26
2024-10-26T00:00:00.000,72,0.1111,2024-10-26
2024-10-26T00:00:00.000,44,0.4167,2024-10-26
2024-10-26T00:00:00.000,45,0.5733,2024-10-26
2024-10-26T00:00:00.000,46,0.2787,2024-10-26
2024-10-26T00:00:00.000,47,0.4361,2024-10-26
2024-10-26T00:00:00.000,48,0.3673,2024-10-26
